,image,text
6711,image/1341.jpg,A cat statue on display in a store window near scissors.
6712,image/1342.jpg,A multicolored stuffed teddy bear in a santa suit.
6713,image/1342.jpg,A multi-hued teddy bear wearing a royal robe and blue ribbon.
6714,image/1342.jpg,A adorable teddy bear sitting on a couch wearing an elaborate coat.
6715,image/1342.jpg,a stuffed animal that is a stuffed bear
6716,image/1342.jpg,A teddy bear is dressed extravagantly and sits in a chair.
6717,image/1343.jpg,A cell phone with a smiley face against a plastic figurine
6718,image/1343.jpg,Two cellphones that are sitting on a desk.
6719,image/1343.jpg,An iPhone with muscular arms smiles at a flip phone.
6720,image/1343.jpg,a couple of pones that are next to each other
6721,image/1343.jpg, a little figure holding onto two cell phones 
6722,image/1344.jpg,Two refrigerators sitting next to each other in a kitchen with items stored on top of them.
6723,image/1344.jpg,Two refrigerators side by side in a kitchen.
6724,image/1344.jpg,two refrigerators next to each other with some stuff on top of them
6725,image/1344.jpg,Two full size refrigerators are right next to each other. 
6726,image/1344.jpg,Two stainless steel refrigerators standing side by side.
6727,image/1345.jpg,The back view of white iPhone mobile phone.
6728,image/1345.jpg,there is an white Apple Iphone on display 
6729,image/1345.jpg,Someone iphone that is face down on the black table.
6730,image/1345.jpg,The Apple Iphone casing is white plastic.and rounded at the corners.
6731,image/1345.jpg,The back of an Apple iPhone with the front on the table.
6732,image/1346.jpg,A young girl with a top hat on is playing with an object. 
6733,image/1346.jpg,A small child with colorful hair and a hat using a camera.
6734,image/1346.jpg,A child with colorful braids and a hat is taking a picture.
6735,image/1346.jpg,A young child wearing a hat with fake hair takes a picture.
6736,image/1346.jpg,a little kid that has a phone in her hand
6737,image/1347.jpg,There are a bunch of wrenches hanging on a wall
6738,image/1347.jpg,A wall covered with tools and a clock.
6739,image/1347.jpg,A wall of wrenches hung up and a red clock
6740,image/1347.jpg,A wooden shelf with lots of different sized wrenches on it.
6741,image/1347.jpg,A door covered with hanging wrenches and a clock.
6742,image/1348.jpg,A woman in an office reaching up for a clock on the wall.
6743,image/1348.jpg,Two people watch as a woman takes a clock off the wall.
6744,image/1348.jpg,Three ladies in a room and one of them is fixing a clock.
6745,image/1348.jpg,A person is standing on something to get to a clock.
6746,image/1348.jpg,A woman adjusts clock while several people watch.
6747,image/1349.jpg,A refrigerator that is in an otherwise empty room.
6748,image/1349.jpg,Empty room ready for paint and flooring to be updated.
6749,image/1349.jpg,A mostly empty room with paint cans and a refrigerator.
6750,image/1349.jpg,"An empty room with a refrigerator, drop cloth, paint buckets and trays."
6751,image/1349.jpg,A house has a small staircase and a disconnected refrigerator. 
6752,image/1350.jpg,Several white vases have puffy flowers in it.
6753,image/1350.jpg,A table full of white vases with flower toppers.
6754,image/1350.jpg,A woman standing behind a table full of vases of flowers.
6755,image/1350.jpg,some vases on two tables with green and white flowers in them 
6756,image/1350.jpg,so many nice flowers in vase and a woman
6757,image/1351.jpg,The building has a light pole with for lights in front of it.
6758,image/1351.jpg,The Big Ben clock tower in red and blue shade of color.
6759,image/1351.jpg,A large clock on top of a large building.
6760,image/1351.jpg,A blurred picture of a clock tower and a lamp post.
6761,image/1351.jpg,A large clock standing among a building with a lamp in the from of the picture
6762,image/1352.jpg,A pile of scissors of many colors and a ruler.
6763,image/1352.jpg,There are many different colored scissors on top of a desk
6764,image/1352.jpg,A stack of various scissors and a ruler on a table.
6765,image/1352.jpg,A bunch of colorful scissors sits on a wooden table next to a ruler.
6766,image/1352.jpg,Group of different colored scissors next to each other. 
6767,image/1353.jpg,Several pictures of Asian style dishes and in the middle a person is eating.
6768,image/1353.jpg,Several pictures of food on a table at a restaurant. 
6769,image/1353.jpg,A multitude of pictures of Asian cuisine. 
6770,image/1353.jpg,a collage of photos with many plates of food
6771,image/1353.jpg,Assortment of finished meals displayed on a table.
6772,image/1354.jpg,A man is smiling for the camera while standing in a kitchen.
6773,image/1354.jpg,a man is standing inside of a food truck
6774,image/1354.jpg,A smiling man is behind the counter at a restaurant. 
6775,image/1354.jpg,A man in a kitchen smiles towards a camera
6776,image/1354.jpg,A man cooks in a kitchen that is made of all stainless steel.
6777,image/1355.jpg,A woman preparing food inside of a kitchen.
6778,image/1355.jpg,A woman near an open oven filled with trays of food.
6779,image/1355.jpg,A woman in front of a oven looking down towards something. 
6780,image/1355.jpg,This women is working a her job at her bakery.
6781,image/1355.jpg,A woman cleaning items in front of a large oven.
6782,image/1356.jpg,There are cups and plates on the dish drainer.
6783,image/1356.jpg,"A wooden dish rack on a counter holding plates, saucers, a bowl, mugs and glasses. "
6784,image/1356.jpg,There are plates and cups on the drying rack.
6785,image/1356.jpg,Plates assembled near each other with silverware on right.
6786,image/1356.jpg,A collection of silverware resting on a rack.
6787,image/1357.jpg,A sink is shown in front of a frame covered wall.
6788,image/1357.jpg,A metal sink and a mirror in a room.
6789,image/1357.jpg,The walls near the sink are covered with framed photos.
6790,image/1357.jpg,a sink and a mirror reflecting the many pictures on the wall
6791,image/1357.jpg,A bathroom sink with a mirror above it and the walls covered with framed photos.
6792,image/1358.jpg,A dog is standing next to a toilet playing with tissue
6793,image/1358.jpg,A dog in the bathroom reaching for the toilet paper.
6794,image/1358.jpg,A yellow dog smelling the toilet paper in a bathroom.
6795,image/1358.jpg,A dog uses its mouth to grab toilet paper off of the roll.
6796,image/1358.jpg,a dog eating toilet paper from the toilet paper holder
6797,image/1359.jpg,An old time car is parked at the curb near a stop sign.
6798,image/1359.jpg,An old car is parked next to a stop sign.
6799,image/1359.jpg,A classic car at a stop sign during the day.
6800,image/1359.jpg,A vintage car sitting next to a red stop sign.
6801,image/1359.jpg,A car parked next to a stop sign.
6802,image/1360.jpg,A photo taken in a car looking at a dog in the back seat.
6803,image/1360.jpg,A dog that is in the back of a car.
6804,image/1360.jpg,A dog is resting across a backseat beside a seat belt window sign.
6805,image/1360.jpg,A brown dog laying on the back seat of a car. 
6806,image/1360.jpg,A dog sits in the back of a car.
6807,image/1361.jpg,A man sits on a motorcycle holding a cat. 
6808,image/1361.jpg,A motorcycle rider putting a cigarette in his mouth
6809,image/1361.jpg,A person sitting on a motorcycle with a dog in their jacket.
6810,image/1361.jpg,man on motorcycle holding a black cat in his jacket
6811,image/1361.jpg,A Caucasian female motorcycle rider sitting astride her motorcycle with a cat
6812,image/1362.jpg,A group of motorcyclers riding down a street with traffic
6813,image/1362.jpg,A large group of people on some motor bikes.
6814,image/1362.jpg,Bikes and cars moving in their respected lanes in a road.
6815,image/1362.jpg,People on motorbikes line up in the street of a city.
6816,image/1362.jpg,A tree-lined city street with car and motorcycle traffic. 
6817,image/1363.jpg,A church with lots of wooden pews and an illuminated crucifix on the wall.
6818,image/1363.jpg,A row of pews in a church facing a crucifix.
6819,image/1363.jpg,The crucifix on the wall of the church is beautifully backlit.
6820,image/1363.jpg,A view from the back of a church.
6821,image/1363.jpg,A sole person sits in the front pew of a large church.
6822,image/1364.jpg,A bathroom that has a toilet and a trash can in it.
6823,image/1364.jpg,A toilet with its lid open next to a toilet paper roll.
6824,image/1364.jpg,The toilet has a trash can and a toilet paper dispenser near it. 
6825,image/1364.jpg,A clean toilet sits with the lid up. 
6826,image/1364.jpg,a bathroom that has a small little toilet in it
6827,image/1365.jpg,Black and white historical photo man next to motorized bicycle.
6828,image/1365.jpg,a man standing in front of an old motorcycle 
6829,image/1365.jpg,Man stands next to an old motorcycle in the woods.
6830,image/1365.jpg,An old black and white photo of a man standing next to a motorcycle.
6831,image/1365.jpg,Black and white image of a man standing next to a vintage motorbike.
6832,image/1366.jpg,A small propeller plane sitting on top of a field.
6833,image/1366.jpg,Old fashioned planes in a line on the ground.
6834,image/1366.jpg,a special airplane model is parking at the field. 
6835,image/1366.jpg,An older model airplane is parked in a field.  
6836,image/1366.jpg,Small airplanes are parked on a grassy field.
6837,image/1367.jpg,Silver and red airplane flying through the air alone. 
6838,image/1367.jpg,An old military plan does tricks against a bright blue sky.
6839,image/1367.jpg,A propellor fighter plane flying vertically during a display
6840,image/1367.jpg,the underside of a helicopter flying in the sky
6841,image/1367.jpg,A plane flying  in a cloudless blue sky.
6842,image/1368.jpg,a digitally manipulated image of cars on a highway at night in the city
6843,image/1368.jpg,Car lights being capture in high speed at night.
6844,image/1368.jpg,Traffic lights captured at sunset with slow shutter speed.
6845,image/1368.jpg,A city street at night filled with blurry traffic.
6846,image/1368.jpg,A time lapse image of a city street.
6847,image/1369.jpg,Many buses driving down the street in a city with buildings. 
6848,image/1369.jpg,A bus is going down the road at night.
6849,image/1369.jpg,A LARGE WELL LIT CLOCK TOWER BY A BUSY CITY STREET
6850,image/1369.jpg,a van riding down a busy street with the street lights
6851,image/1369.jpg,A large clock tower with a light on in it 
6852,image/1370.jpg,A cat curled up in a sunny spot on a table sleeping.
6853,image/1370.jpg,An orange cat is sitting on a table.
6854,image/1370.jpg,A white cat on a table next to two box cutters.
6855,image/1370.jpg,The cat grooms itself atop the workshop table.
6856,image/1370.jpg,A cay laying on top of a wooden table next to a knife.
6857,image/1371.jpg,a white blue and red jet against a blue sky
6858,image/1371.jpg,A photo of US Airways airplane in the sky.
6859,image/1371.jpg,A large white jetliner flying through a blue sky.
6860,image/1371.jpg,A US Airways plane in the air flying upward in the sky.
6861,image/1371.jpg,a long airplane taking off in the sky
6862,image/1372.jpg,A pair of giraffes and standing with a skyline in the background.
6863,image/1372.jpg,"Two giraffe together in an enclosed area, looking int he opposite direction of each other and a city skyline in the background."
6864,image/1372.jpg,Two giraffes look out form a zoo towards the city skyline.
6865,image/1372.jpg,Two giraffes standing in grassy area with cityscape in background.
6866,image/1372.jpg,Two giraffes in an enclosure with a city in the background
6867,image/1373.jpg,The giraffe is standing by himself outside by the trees.
6868,image/1373.jpg,A giraffe stretching to  eat leaves off of a tree.
6869,image/1373.jpg,A giraffe standing next to a forest filled with trees.
6870,image/1373.jpg,A giraffe eating the brush off of a branch. 
6871,image/1373.jpg,a giraffe reaching up to eat some leaves 
6872,image/1374.jpg,a woman is sitting with a statue on a bench
6873,image/1374.jpg,A woman holds hands with a statue on a bench.
6874,image/1374.jpg,A woman sitting on a bench with a statue and holding its hand.
6875,image/1374.jpg,A woman is sitting at a park bench holding her purse and with her other hand is pointing her finger up next to a bronze statue of a man.
6876,image/1374.jpg,There is a woman sitting next to a statue on the bench.
6877,image/1375.jpg,A passanger bus stopped on a street advertising a dinosaur exhibit.
6878,image/1375.jpg,a bus driving on the street next to a victorian style building
6879,image/1375.jpg,A metro bus with a dinosaur billboard is passing by an architectural residential building.
6880,image/1375.jpg,A bus stopped in front of a white building
6881,image/1375.jpg,A large white transit bus is parked by the side of the street in front of some buildings in the city.
6882,image/1376.jpg,A person sitting on top of a wooden bench near a field.
6883,image/1376.jpg,A person is sitting on a bench looking out at the field.
6884,image/1376.jpg,A woman seated on a wooden bench next to a field
6885,image/1376.jpg,A man sitting on a bench gazing out at a field.
6886,image/1376.jpg,"Woman sitting on bench, reading overlooking fenced pasture."
6887,image/1377.jpg,An overhead view shows many busses parked in a lot.
6888,image/1377.jpg,Articulated commuter buses lined up and parked together
6889,image/1377.jpg,Fleet of busses parked next to each other in lot.
6890,image/1377.jpg,A full view of some buses parked in the parking lot. 
6891,image/1377.jpg,A group of white and green busses in a parking lot.
6892,image/1378.jpg,An elderly giraffe with a mottled forehead looks at the camera.
6893,image/1378.jpg,A giraffe with bumps on its head next to a tree.
6894,image/1378.jpg,The head of a giraffe amongst trees in a natural setting.
6895,image/1378.jpg,A giraffe standing in front of a tree. 
6896,image/1378.jpg,There is a adult griaffee that is in the photo looking at something
6897,image/1379.jpg,A picture of a fire hydrant that is cut in half.
6898,image/1379.jpg,A busted up fire hydrant sitting in the middle of a sidewalk.
6899,image/1379.jpg,A broken fire hydrant is shown on this empty street.
6900,image/1379.jpg,A fire hydrant with the top missing and a puddle of water around it.
6901,image/1379.jpg,A yellow fire hydrant that is next to the side of the road.
6902,image/1380.jpg,A green and white bus pulling into a bus stop.
6903,image/1380.jpg,A bus parked at a city pick up location.
6904,image/1380.jpg,AN overhead view of a city street and snowy field
6905,image/1380.jpg,Large city bus at a stop with a field of snow next to it. 
6906,image/1380.jpg,a bus parking on the side of the road behind a truck
6907,image/1381.jpg,a long green and white bus driving down the road 
6908,image/1381.jpg,A double length metro bus drives down a city street.
6909,image/1381.jpg,The city bus is traveling down the street.
6910,image/1381.jpg,A street with a green and white city bus traveling on it and other vehicles behind it.
6911,image/1381.jpg,A bus and cars driving down the road.
6912,image/1382.jpg,A park covered in leaves filled with lots of trees.
6913,image/1382.jpg,An autumn scene with a red bus and some cars. 
6914,image/1382.jpg,A red bus next to a leaf covered area with trees.
6915,image/1382.jpg,A field completely covered with leaves near the road.
6916,image/1382.jpg,A red bus is a nice contrast to the yellow fall leaves.
6917,image/1383.jpg,An eagle is posted on a thin rail.
6918,image/1383.jpg,A large bird perched outside someones glass door
6919,image/1383.jpg,A large bird hanging outside of a window with an open curtain.
6920,image/1383.jpg,A hawk sitting on a railing outside of a window.
6921,image/1383.jpg,There is a brown bird sitting outside of a glass door.
6922,image/1384.jpg,A large bird perched on top of a stick near a window.
6923,image/1384.jpg,A falcon perched on a window looking off in the distance.
6924,image/1384.jpg,A large bird is sitting on a metal perch.
6925,image/1384.jpg,A hawk is perched on a metal bar.
6926,image/1384.jpg,an orange white and black bird and a curtain
6927,image/1385.jpg,A stoplight in a city with trees in background
6928,image/1385.jpg,A traffic light turns green at the intersection with Williams Street.
6929,image/1385.jpg,A traffic light at an intersection at Williams Street
6930,image/1385.jpg,A street light with traffic signals and a street sign.
6931,image/1385.jpg,The sign designating the intersection of Williams Street.
6932,image/1386.jpg,A yellow and black bird perched on top of a wooden branch.
6933,image/1386.jpg,a yellow blue and white bird on a branch
6934,image/1386.jpg,There is a small yellow and black bird perched on a limb.
6935,image/1386.jpg,A bird sitting on a branch. The bird is yellow and black in color.
6936,image/1386.jpg,The yellow and blue bird is standing on a branch.
6937,image/1387.jpg,A stuffed bear that is in a train seat.
6938,image/1387.jpg,a stuffed bear is laying on a seat
6939,image/1387.jpg,A toy truck and a stuffed bear sit on an empty train bench.
6940,image/1387.jpg,Teddy bear and fire truck on a subway car seat.
6941,image/1387.jpg,A stuffed animal and a fire truck toy on a subway seat
6942,image/1388.jpg,Sheep and lambs with green paint on their backs.
6943,image/1388.jpg,A dog laying in the grass next to baby sheep.
6944,image/1388.jpg,A dog laying on the ground playing with a couple of lambs.
6945,image/1388.jpg,Two lambs approach a border collie while other sheep eat from a trough.
6946,image/1388.jpg,A black and white dog sitting on a grass covered field.
6947,image/1389.jpg,A large white sheep and two baby black sheep in barn
6948,image/1389.jpg,A sheep standing next to a baby black sheep.
6949,image/1389.jpg,A large sheep standing in the hay on the ground.
6950,image/1389.jpg,A mother sheep with two black baby sheeps.
6951,image/1389.jpg,Farm animal with her baby standing in the straw.
6952,image/1390.jpg,A man operating a very small park train going down a track.
6953,image/1390.jpg,a small red and gray train with people grass and trees
6954,image/1390.jpg,A small train carries people through a park.
6955,image/1390.jpg,A small passenger kid's train traveling down the tracks.
6956,image/1390.jpg,a small group of people riding a little red train 
6957,image/1391.jpg,A man in blue hat pointing towards a street.
6958,image/1391.jpg,A man pointing in the opposite direction of the one way sign above him.
6959,image/1391.jpg,a person pointing at something on the street. 
6960,image/1391.jpg,A man in a blue hat pointing towards the street. 
6961,image/1391.jpg,A man in a blue cap is pointing on a street corner.
6962,image/1392.jpg,a home made stop sign in the middle of nowhere
6963,image/1392.jpg,A vertical sign at the top of a vast overlook reads STOP.
6964,image/1392.jpg,An old sign that says stop on top of a big mountain. 
6965,image/1392.jpg,Wooden stop sign on a dry rocky mountain path.
6966,image/1392.jpg,A Stop sign on top of a mountain looking down at a valley.
6967,image/1393.jpg,A collection of artwork leaning against a wooden fence.
6968,image/1393.jpg,A collection of poster arts lined up on the fence.
6969,image/1393.jpg,A collection of paintings against a fence outside.
6970,image/1393.jpg,Several paintings leaning against a fence in the grass. 
6971,image/1393.jpg,large set of personal paintings sitting on the side of a fence.
6972,image/1394.jpg,Awoman is standing beside a stop sign in a museum.
6973,image/1394.jpg,A woman standing next to a red stop sign with street signs.
6974,image/1394.jpg,A woman is standing next to a stop sign
6975,image/1394.jpg,A museum exhibit featuring a large stop sign.
6976,image/1394.jpg,A woman leans on a lit up stop sign at an art exhibit.
6977,image/1395.jpg,A man standing in front of an old truck.
6978,image/1395.jpg,A man stands next to a truck with a full load.
6979,image/1395.jpg,A man that is standing in front of a truck.
6980,image/1395.jpg,A man stands next to a truck filled with bananas.
6981,image/1395.jpg,A man standing in front of a truck on a road.
6982,image/1396.jpg,A photo with many buildings off of a street with trucks parked in front.
6983,image/1396.jpg,An old picture of a scene in a city 
6984,image/1396.jpg,"A black and white picture of a building with horses, wagons, and vehicles parked on the side of the road. "
6985,image/1396.jpg,This an old fashion picture of trucks and a horse drawn carriage in front of some apartment buildings.
6986,image/1396.jpg,A horse pulling a cart with luggage and a truck nearby in a city street
6987,image/1397.jpg,A truck parked near a tall pile of hay
6988,image/1397.jpg,old farm truck dumping mulch in a pile
6989,image/1397.jpg,a green truck a stack of hay and some trees
6990,image/1397.jpg,A truck parked next to a pile of hay
6991,image/1397.jpg,An old truck is parked near a pile of straw.
6992,image/1398.jpg,A man is scratching the cat on the head.
6993,image/1398.jpg,The cat is laying down while someone rubs it's head
6994,image/1398.jpg,The left hand of a man petting a bobcat.
6995,image/1398.jpg,A man scratches the head of a relaxing house cat.
6996,image/1398.jpg,this tabby cat must trust this man since she is showing her stomach
6997,image/1399.jpg,A furry cat sits on a blue chair. 
6998,image/1399.jpg,A cat that is sitting on a green fold out chair.
6999,image/1399.jpg,A cat with a somber look while sitting on a chair.
7000,image/1399.jpg,Multi colored cat sitting on the seat of a folding chair
7001,image/1399.jpg,Calico cat discontentedly lying on blue folding chair.
7002,image/1400.jpg,People are walking by a truck with an advertisement against the former president of Iran.
7003,image/1400.jpg,A picture of a group of people walking by a truck.
7004,image/1400.jpg,People walk down a sidewalk near a protest truck.
7005,image/1400.jpg,Those people are walking past the billboard on the truck without looking at it.
7006,image/1400.jpg,The people walk pass the truck with the advertisement.
7007,image/1401.jpg,Sail boats sail over a body of water while people stand near the shoreline. 
7008,image/1401.jpg,A lot of sailboats that are in the water.
7009,image/1401.jpg,"A beach scene with sail boats, a dog, and people wading."
7010,image/1401.jpg,We see a very old picture of people enjoying the shore.
7011,image/1401.jpg,"Small sailboats floating past a beach, with a dog and people on the beach."
7012,image/1402.jpg,Black and white photograph of men on a rowboat.
7013,image/1402.jpg,an old black and white photo of people on a boat
7014,image/1402.jpg,A group of men that are standing around a boat.
7015,image/1402.jpg,Several men landing a canoe on a beach shore
7016,image/1402.jpg,The men are on the row boat. 
7017,image/1403.jpg,A man with his arms crossing wearing a shirt and tie.
7018,image/1403.jpg,Man in a dress shirt and patterned tie posing for a picture. 
7019,image/1403.jpg,A man with a tie and moustache is sitting with his arms crossed.
7020,image/1403.jpg,Black and white photograph of a man with his arms crossed
7021,image/1403.jpg,a man with a moustache is wearing a tie and has his arms crossed
7022,image/1404.jpg,An older man with a bow tie happily poses for a picture.
7023,image/1404.jpg,A man poses for a formal portrait in an historic photo.
7024,image/1404.jpg,A vintage photo of a man with curly hair and a mustache.
7025,image/1404.jpg,A man wearing a jacket and  a bow tie.
7026,image/1404.jpg,"Talk about a bad hair day, his is frightful."
7027,image/1405.jpg,A woman holds an open umbrella while reading her phone.
7028,image/1405.jpg,Woman under and umbrella looking at her cell phone
7029,image/1405.jpg,A woman beneath an umbrella checking her cellular phone.
7030,image/1405.jpg,A woman with a yellow umbrella on a cellphone
7031,image/1405.jpg,A woman looking at her phone and holding a yellow umbrella.
7032,image/1406.jpg,"A nearly all black snapshot shows a man standing sideways and looking forward, who is wearing a dark coat and hat and a bright pink tie. "
7033,image/1406.jpg,A dark shadowed man is wear a black suit and hat.
7034,image/1406.jpg,"A man standing in the shadows, wearing a hat, tie and long coat."
7035,image/1406.jpg,a person wearing a suit and tie and a hat 
7036,image/1406.jpg,We are looking at an artistic photo of a man in a suit and tie.
7037,image/1407.jpg,A man picking up trash with a garbage bag at a food court.
7038,image/1407.jpg,A man who is holding a garbage bag while a lot of people around him are sitting and eating.
7039,image/1407.jpg,a person walking with a plastic bag 
7040,image/1407.jpg,THERE IS A MAN THAT IS PICKING UP TRASH ON THE STREET 
7041,image/1407.jpg,a group of people eating outside a restaurant while the maintenance person cleans  
7042,image/1408.jpg,A brown dog laying on top of a couch next to a brown teddy bear.
7043,image/1408.jpg,Small brown dog laying its head on a yellow teddy bear. 
7044,image/1408.jpg,A tan dog laying its head on a teddy bear
7045,image/1408.jpg,Tired dog rests on top of a teddy bear.
7046,image/1408.jpg,an image of a dog sleeping on a stuffed animal
7047,image/1409.jpg,an elephant walks alone through some bushy grassland
7048,image/1409.jpg,A large elephant standing in an open field filled with wild brush.
7049,image/1409.jpg,An elephant walking in brush during the dry season.
7050,image/1409.jpg,an elephant running across a field of scrub bushes
7051,image/1409.jpg,A lone elephant on the pains on a sunny day.
7052,image/1410.jpg,A blocked view of the Eiffel Tower in France.
7053,image/1410.jpg,The Eiffel tower looms in the background during a cloudy day.
7054,image/1410.jpg,A person with an umbrella is standing near the Eiffel Tower. 
7055,image/1410.jpg,A view of a huge statue from behind a woman with an open umbrella. 
7056,image/1410.jpg,The person holds an umbrella while looking toward the Eiffel tower. 
7057,image/1411.jpg,A lady holding an umbrella is standing at the rail. 
7058,image/1411.jpg,A girl is standing at a fence with an umbrella
7059,image/1411.jpg,A woman poses with an umbrella in the desert. 
7060,image/1411.jpg,A woman holding a white umbrella wearing sunglasses.
7061,image/1411.jpg,A woman in a dress holding an umbrella by the fence.
7062,image/1412.jpg,A man on pier with dog jumping for frisbee into water.
7063,image/1412.jpg,A black dog jumping into the water after a frisbee
7064,image/1412.jpg,a dog jumping into a big pool with it's owner 
7065,image/1412.jpg,A Splash Dog chasing a Frisbee into a pool during a performance
7066,image/1412.jpg,A dog umping to catch a frisbee while diving into a pool
7067,image/1413.jpg,A couple sharing an umbrella on a rainy day.
7068,image/1413.jpg,People walking under an umbrella in a cobblestone plaza. 
7069,image/1413.jpg,There are people under an umbrella and not under an umbrella  walking in the square.
7070,image/1413.jpg,People walk in a city square on a rainy day.
7071,image/1413.jpg,A man and woman walking under and umbrella near other people in a plaza.
7072,image/1414.jpg,A frisbee that is laying in the grass near a tree.
7073,image/1414.jpg,The woman walks far away from the Frisbee laying near a tree.
7074,image/1414.jpg,there is a frisbee lying next to a tree in a grassy field
7075,image/1414.jpg,A blue frisbee sitting on top of a lush green field.
7076,image/1414.jpg,A woman walking up to get the freeze bee.
7077,image/1415.jpg,A couple of zebra walking next to each other.
7078,image/1415.jpg,Two zebras walk in their area of the zoo.
7079,image/1415.jpg,Two blurry zebras walking in front of a stone like wall.
7080,image/1415.jpg,Pair of Zebras walking in zoo like enclosure.
7081,image/1415.jpg,Two zebras in motion in a zoo enclosure.
7082,image/1416.jpg,A couple of young men playing a game of frisbee.
7083,image/1416.jpg,Two teenage boys are playing a game of frisbee together.
7084,image/1416.jpg,The men are playing Frisbee in the field. 
7085,image/1416.jpg,Two young boys leap up to catch a Frisbee. 
7086,image/1416.jpg,Two kids in midair trying to catch the same frisbee.
7087,image/1417.jpg,a man leaning over a lot as another man catches the frisbee 
7088,image/1417.jpg,a group of men playing in a grassy field with a frisby
7089,image/1417.jpg,The action in a recreational sport involving a white disc.
7090,image/1417.jpg,teenage boys playing a game of disc football in large open field.
7091,image/1417.jpg,A man lunging forward towards a frisbee next to three other men.
7092,image/1418.jpg,A close up of black and white zebra stripes.
7093,image/1418.jpg,A black and white zebra striped piece of fabric
7094,image/1418.jpg,a close up of two zebras near one another 
7095,image/1418.jpg,the lines are black and white and run parallel 
7096,image/1418.jpg,Very closeup view of zebras emphasizing their stripes.
7097,image/1419.jpg,A couple of zebra standing on top of a grass field.
7098,image/1419.jpg,"Individuals are up and doing something fun today. 
"
7099,image/1419.jpg,Zebras graze on the plains with trees in the background.
7100,image/1419.jpg,a couple of zebras stand next to a antelope 
7101,image/1419.jpg,some zebras and a brown animal some grass and bushes
7102,image/1420.jpg,A young person kneeling down on a grassy park.
7103,image/1420.jpg,A dog and its trainer doing Frisbee tricks for a crowd
7104,image/1420.jpg,A woman and dog doing Frisbee tricks at a competition with a crowd watching.
7105,image/1420.jpg,A person crouching down on  a grassy field
7106,image/1420.jpg,A person bending down to pick something up with people watching behind a fence.
7107,image/1421.jpg,Two horses plowing the land as a man directs them
7108,image/1421.jpg,A dog is running beside two horses in a field.
7109,image/1421.jpg,A black and white photo of a man working a field with a team of horses.
7110,image/1421.jpg,An old picture with two horses being directed by a man next to a dog. 
7111,image/1421.jpg,Some horses are being led In a field
7112,image/1422.jpg,a horse that is laying down in a field
7113,image/1422.jpg,black and white of a horse lying  down in a field
7114,image/1422.jpg,A horse laying in the grass by the water in a black and white photo 
7115,image/1422.jpg,A horse that is sitting down in an open field.
7116,image/1422.jpg,A horse that is laying down in a grassy field. 
7117,image/1423.jpg,A catches crouches on a patch of dirt.
7118,image/1423.jpg,A catcher squatting at a base with his gloved hand extended.
7119,image/1423.jpg,A baseball catcher stands ready to catch a ball.
7120,image/1423.jpg,a catcher kneeling at the mound waiting for a baseball 
7121,image/1423.jpg,A catcher in white uniform during a baseball game.
7122,image/1424.jpg,A close up of a banana next to a cup with liquid.
7123,image/1424.jpg,The banana is next to the coffee mug on the table.
7124,image/1424.jpg,A picture of some food and drink on a table. 
7125,image/1424.jpg,a white cup and a brown and yellow banana
7126,image/1424.jpg,An over ripened banana and a cup of coffee.
7127,image/1425.jpg,a couple of people on skis ride through the snow 
7128,image/1425.jpg,Three people walking with skis on in the snow.
7129,image/1425.jpg,Several people cross-country ski on a snowy mountain.
7130,image/1425.jpg,Several cross-country skiers on a snowy path in the woods.
7131,image/1425.jpg,people skiing though snow on a trail through trees
7132,image/1426.jpg,The people are walking through snow in a wooded area. 
7133,image/1426.jpg,Two people wearing skis traveling through the snow.
7134,image/1426.jpg,A man is walking down a path covered in a snow.
7135,image/1426.jpg,A couple is skiing through the snowy woods. 
7136,image/1426.jpg,a couple of people that are in a snowy field
7137,image/1427.jpg,A plate with a piece chicken and some broccoli
7138,image/1427.jpg,A plate of broccoli and a very small piece of chicken.
7139,image/1427.jpg,A simple meal of chicken and a large serving of broccoli. 
7140,image/1427.jpg,A small white plate with some food on it.
7141,image/1427.jpg,A plate has a small piece of meat and lots of broccoli. 
7142,image/1428.jpg,A man riding skis down a snow covered slope.
7143,image/1428.jpg,A person that is on skis standing in the snow.
7144,image/1428.jpg,a person on skis riding through the snow 
7145,image/1428.jpg,"A person skiing on a mountain, in the snow."
7146,image/1428.jpg,A person skis downhill on a snowy area.
7147,image/1429.jpg,A farmers market fulled of fresh fruits and vegetables.
7148,image/1429.jpg,many trays with green yellow and red apples and a scale
7149,image/1429.jpg,Trays filled with fruit are on display near a busy road.
7150,image/1429.jpg,Someone worked hard to put these apples in such an appealing display.
7151,image/1429.jpg,A fruit stand on the side of the street with vehicles going by.
7152,image/1430.jpg,"Lone Nordic skier on a well worn track through a snowy ""wonderland"""
7153,image/1430.jpg,A lone skier is on a pathway in the snowy wilderness.
7154,image/1430.jpg,A man is cross country skiing on a bright day.
7155,image/1430.jpg,A person walking down a snow covered road in the country.
7156,image/1430.jpg,A person cross country skiing through a snowy trail.
7157,image/1431.jpg,A person skis down a snowy hill. 
7158,image/1431.jpg,a person skiing down a snowy hill side.
7159,image/1431.jpg,A lone man sliding sideways downhill while on skis.
7160,image/1431.jpg,A man wearing black skiing down a slope.
7161,image/1431.jpg,"A man is enjoying his day of skiing, trying to stay up float. "
7162,image/1432.jpg,"Two boys riding skateboards in the street, behind tree branches."
